chrom	concave_start	concave_end	mode	_bigwig-files/SacCer3_00_rep1_SRR1822155.bw_rep1_score	_bigwig-files/SacCer3_00_rep1_SRR1822155.bw_rep2_score	_bigwig-files/SacCer3_15_rep2_SRR1822158.bw_rep1_score	_bigwig-files/SacCer3_15_rep2_SRR1822158.bw_rep2_score	_bigwig-files/SacCer3_45_rep1_SRR1822161.bw_rep1_score	_bigwig-files/SacCer3_45_rep1_SRR1822161.bw_rep2_score
I	12550	12781	12691	115.93833703444903	113.90644681485827	123.92082753411223	71.57826724282936	74.88762982686401	258.9674355896
I	13213	13482	13351	57.73976914604662	62.90417889331513	50.998082073492505	-30.892464766251273	39.434754618077584	32.09483548202319
I	13579	13610	13605	-42.287656749737316	-47.69531381067233	0.6966271417215649	89.30857487584485	-34.411681610307205	49.14401617744457
I	13630	13648	13637	-106.51694802804712	-8.217912535534962	6.509391870217118	161.18838483532178	-25.795471013384212	-21.935618581786482
I	13665	13882	13809	-6.488221234563241	-21.117076527094767	-24.173353156920996	60.970707697602975	139.05033333701576	25.102750159261156
I	14299	14395	14349	-9.637841709705384	-22.68058126058271	-40.014175470191425	42.80405255002348	113.80322662187852	-29.945958258966026
I	14452	14487	14478	-86.27017483958896	-6.437041728569743	-22.607588103491793	-33.16621787542673	97.39294587974886	64.2053187477092
I	14720	14931	14816	622.0613286160248	231.48703278392915	111.57584174382013	61.10031392517065	202.72743678836355	182.92755369746064
I	15352	15641	15471	70.55994993665742	24.708030031546073	9.241528124742013	22.900962290664697	31.312334715026477	-32.55658208866468
I	15855	15908	15883	-58.37123411422694	50.85945101591294	-1.3583463737197132	-14.821880303679098	-0.2913223519415909	48.643053951967666
I	16244	16689	16612	101.82337517171676	126.6746164093181	49.75052704441567	53.416411827184966	138.86260524883542	16.699325480907998
I	16921	17036	16960	2.1714565709968867	-18.568941210838886	36.94815345771718	16.412101842619784	76.04602913904951	-24.08070728635982
I	17206	17373	17291	124.6913504591047	34.344840896501175	-4.386435145230438	-34.82226679022235	33.606958601739386	31.35398167789331
I	17761	17990	17888	313.4545568993127	287.5128907821673	223.70153200681014	83.08034839285529	97.88642771329444	303.86942504254637
I	18320	18455	18408	19.90716351265404	2.962353451067968	14.484587289175131	98.53712317842974	28.126410248851716	-104.1284080021192
I	18681	18932	18834	102.47946826949699	58.98907735122738	103.89231541401138	45.07524516006032	140.426528717083	-78.63887000826827
I	19433	19866	19547	65.69691356388148	52.574492368000435	37.00197888979017	42.97217775722933	73.17779453924894	36.17495926222652
I	20123	20320	20216	-94.97060476108305	68.60128074521904	35.05053801360817	24.260857844233676	132.40358729343492	-11.758679595094353
I	20701	21114	20995	1689.7470071891084	1536.3607743813218	1371.2514424143842	1218.530664580298	1977.8853007519024	943.9255696498218
I	21416	21522	21428	80.71911588167795	-50.20138953714574	-82.02849273914583	-27.726206543083556	75.71194052685497	41.126685195497856
I	21781	21928	21828	-25.65895230822596	54.69913251674205	22.248935100173938	-31.89671178611879	25.908510294908044	17.992871048276914
I	22169	22310	22239	-108.73074682528946	-53.15585787110097	57.64516771036155	-31.127708153643297	132.75902740346407	140.02391956991943
I	22518	22606	22570	67.61749620723147	-86.96624260061948	-74.56216513847546	-93.48877082200624	89.08908199955272	146.46293965985572
I	22612	22642	22630	34.39529464528168	-66.50934092356175	-89.39745432162557	-98.2910397450462	48.260436218764	178.05731564421703
I	22720	22905	22757	47.93519137902725	97.22864276186934	46.98244121985462	53.40887393627468	-68.0218101097468	-135.97353029484978
I	23087	23376	23191	142.47613996748862	23.07830521973494	-23.82426934568688	17.712642942994883	-2.3421776077692544	-4.370933463067197
I	23476	23659	23587	65.14852283449947	136.38544872290558	90.2145907573704	49.58257027882543	10.527979826284017	82.33224301989178
I	23896	23954	23919	247.11650806361476	-73.24280710688743	50.59440700544861	-22.45697084332952	-94.68003598746161	0.12277694149798302
I	24106	24305	24197	191.6430471505665	74.59851751059513	-58.60552008037768	93.55496240753769	66.11772183410979	101.49400084182598
I	24370	24993	24900	115.14301238143834	50.88432104738562	88.06953076461788	47.69327169276902	100.86368490063506	71.07760392996389
I	25315	25517	25420	184.90755031743888	139.89892704152396	245.99164702173198	153.3743450522122	296.465569819884	142.78458839694568
I	25758	25908	25800	71.77772353192414	1.9284741742538047	48.7278749652844	16.145089916931678	22.627230956564592	9.73673463059937
I	26197	26380	26263	52.02136156588422	26.63512843558009	9.391715698891879	24.629632073921183	37.079673321636704	18.748001929073464
I	26993	27354	27175	201.83615452171904	303.58082181094886	157.9528016655718	119.66249823923823	356.34340515275983	145.39683850931038
I	27848	27899	27861	44.62541463277552	30.55036812994408	-38.615394630030394	-20.264432817805602	91.61933977186827	-92.83374052718816
I	28603	28860	28744	1089.9184685718474	603.7768028639105	841.6169424246787	702.5587275884434	1064.6673243361543	697.1266628825464
I	29217	29376	29297	-98.55255471619753	126.93495295632604	53.32766649915848	131.73982705839256	176.62328643941026	-53.90817459824093
I	29800	30036	29905	2360.9172333178426	1928.9957235892396	1884.974960991449	1464.333645228954	2192.1692661260254	1378.835631115844
I	30564	30649	30596	43.746037784254334	109.09745596760347	6.162532369563651	4.8326257621500535	-66.11073743632397	43.415496448031114
I	30866	31059	30990	284.2291118111432	164.8956845405902	213.7079890899576	165.2691511897437	109.05833173439146	130.8103873454722
I	31246	31436	31311	297.8181586940601	135.40739216810016	409.29567798062635	111.53413187222954	131.08077456965475	263.7890743171586
I	31655	31998	31755	459.3590657729602	378.24485899581174	469.6427700163054	327.17250917012734	430.4869091388063	153.97548084393506
I	32610	33157	33027	721.8432706857714	1468.69922979705	709.8616665106972	839.0188467367997	855.9708408730127	537.2701454886876
I	33567	33715	33629	61.7646394762073	-42.35874582789419	37.45536570809231	-106.76881950917527	355.0330318882348	-70.79016345993672
I	34154	34179	34172	327.37844584237087	-178.11884190373266	-10.085251309702688	-112.95590643522183	202.31864213710986	-195.0055911633732
I	34405	34630	34526	1294.780237221567	-170.5809495177365	53.52784977191233	109.20465625780221	296.5827368885994	179.28887401709497
I	34781	34998	34880	342.1205263122905	923.7408021400848	292.3813161954517	386.17404833781376	541.6470881844938	378.5757723750662
I	35284	35523	35408	-44.3786712767776	234.25498787660274	166.35480801517755	112.32983489367211	74.2383826084693	-13.392611877657727
I	35614	35790	35716	275.9406448322496	-184.14173980672834	169.09074520106267	44.74372732717123	110.33096966390818	-121.152181712349
I	35932	36099	36017	-34.58435659847243	251.26073714215363	21.8909664141236	121.48124967866435	-12.021931265865716	-90.37338028100673
I	36159	36160	36159	-91.14520394053471	191.4923284522128	157.38752506337522	-83.76156883749552	-34.315903070388714	-138.6591013167554
I	36452	36698	36563	361.7007657296675	259.85493224480064	348.76813379776695	291.1034007027818	98.01588609389367	129.0840611346036
I	36949	37071	37014	-23.345034347621585	83.99343229356809	77.54545814856624	-39.53091210421794	13.07103023847103	44.2035362295127
I	37341	37570	37442	287.3593451615023	245.55403758853387	272.45321926731356	111.65388387518294	166.44173999864927	180.274925658069
I	37662	37915	37745	-99.41398082902845	-1.7838900995231934	14.907321969391381	186.96325903431176	38.75631254800775	73.48005844372517
I	38191	38397	38259	4.795010017286127	120.01720267920811	38.81249286194864	77.82472362403053	-7.5102606607307605	35.78649855160539
I	39044	39260	39158	1031.3579140002578	498.3828026563995	414.9562882115599	508.1754419224266	439.4709651203208	568.0762140659126
I	40082	40326	40232	-0.09615692022893588	7.48310078432634	21.25642328379887	23.959643548258025	195.8818835841869	70.9631890750438
I	40608	40794	40696	81.07133710709478	90.74410684392008	59.27756105994534	20.19242994243722	-18.415610189814817	8.431213367920867
I	41272	41796	41411	15.716517755875836	95.12931276866965	41.24106793929453	68.95666324482045	82.69441811048303	-55.93651135506478
I	42090	42586	42248	264.14942086093913	124.9110810710538	167.04398295030222	222.4676657526441	102.93307846635084	8.744445880609609
I	42844	43058	42889	214.2849065406773	150.3576710490581	186.87656876031753	265.479967601925	-99.71818532530992	6.245894270241859
I	43135	43450	43301	121.02389992504008	142.26696724532664	188.27433184533663	17.04459466259465	240.31551145467037	199.85918429902497
I	43482	43624	43509	0.8394081480928243	161.34993431797906	-71.15657822527326	111.86084135486229	58.344192426546314	-54.99112368694665
I	43881	44033	43955	-47.49606762613165	34.09356262969565	112.57834120738437	64.99555497449846	26.625178045751017	205.59186341375712
I	44262	44655	44547	69.89398050503529	71.08126547577717	10.411934931174068	17.630890142192335	108.63429505826429	-22.186229069818722
I	45323	45576	45446	4164.57568109226	4008.9435668923256	3147.5407789957503	3426.084779618558	4805.314095238224	2315.218857909897
I	45952	46084	46023	34.98469809669449	-61.52274022577399	22.175897330183826	11.654873596636486	84.2595738715691	55.52516807388349
I	46348	46359	46350	163.501778675456	-104.73269929080378	7.573295182498814	-204.39961548757984	113.528540959178	33.0202636670839
I	46375	46385	46383	116.00278837408896	-97.52095818978235	68.29981930893895	-100.2402351904436	31.524442866993507	-12.961185435446371
I	46452	46726	46588	32.463525226823805	68.38155577397234	27.73294939634283	0.32046455354842707	96.75784828618453	53.44890683384079
I	47126	47250	47165	-176.09593582924245	72.64441162015889	94.39437676961722	-35.020335091242494	214.64350355041583	-75.09493552289163
I	47371	47494	47441	81.50480476993329	-69.52547351223936	-28.81542686094608	98.1441412295293	16.102411976942328	20.136075854553205
I	47686	47746	47717	44.98852008195829	77.9057833024526	24.122930787261293	-35.981935136911424	-30.280116586542114	-5.958524595011627
I	47903	48107	48009	65.320857093739	74.06712998830794	103.72387154676191	2.662793270972917	228.206788442835	-73.80096298417386
I	48359	48696	48447	713.1040884613288	1355.9695162613125	930.716806389868	638.8090771203949	1217.3338772184768	611.166810415117
I	49520	49603	49560	-128.73818099871346	53.367782189098726	41.76345572117068	0.2446076280823833	22.552118654222063	56.06230939288216
I	49625	49626	49625	-1.5444755897136242	70.4121162657624	59.904655795920625	-68.98464457181846	18.3813144188488	-78.11076833700044
I	49631	49678	49672	45.92079741686292	54.45478028545136	75.40793966268184	-58.909472882271146	18.274908539834982	-126.59001561507371
I	49699	49704	49701	134.20385804617914	-1.277989792299509	76.75188414739723	-33.474876443026425	-7.352475082978432	-168.10763885096694
I	49718	49769	49755	102.50490782000915	-44.35983640197473	50.572619882498564	-2.875408948280346	-13.619063058474245	-84.87241037029804
I	50023	50273	50146	55.89631429268145	118.21082018846695	72.66961092450028	-16.974679224859646	74.237114360284	-8.724715610183313
I	50517	50661	50587	54.83424585602438	16.325840493232345	22.66503215438697	-7.474283526870693	31.093544483956464	18.924503114928285
I	50910	51230	51153	39.441465556404026	-20.300281069519535	22.824480910087708	21.64417964752139	4.957224353681644	58.790271369177525
I	51303	51605	51453	85.41270316248696	151.38034708102379	77.85770175387414	62.50961158672426	105.13952104169765	51.64083009932375
I	51861	52060	51956	155.78453290691454	132.70942188252636	178.77032201679557	141.8334846925862	334.1899559926969	151.10535852314737
I	52200	52258	52224	-69.29146632482556	112.84148077340647	59.217882811986165	-80.01298468988259	-161.30668700052667	234.2330101015399
I	52584	52794	52684	394.31003014059115	451.5453810845562	386.6749086532791	263.26156360305976	354.45464231424114	312.11850540182473
I	53009	53032	53019	192.36780550199472	-68.39270452379854	-62.824348456227476	-15.997612107740876	-32.37725486565074	-4.0097285775757685
I	53063	53261	53196	-46.808803872776174	-28.285274500524984	35.54548838760931	-70.73154605856772	139.49311141897087	32.6982622971413
I	53446	53648	53543	70.68968583098865	18.109178550876923	-44.50725361393331	55.820469221126245	-22.774245021604504	120.38433278822768
I	53811	53996	53924	114.85277607728833	9.31083753047937	6.0022714991220365	35.008587227130405	9.708556478560412	83.09298959823018
I	54236	54363	54277	42.66949231062328	-139.2083950237841	-53.002576691013026	212.43858262575017	-56.772962489266	96.98439995275955
I	54445	54852	54739	30.473758762400948	131.5443791190264	118.83817392339142	18.48923478417257	94.54448360839932	59.390184587076675
I	55072	55248	55128	-55.49503053567166	103.23700269425812	82.02420210051667	90.93880321085614	82.97981728033166	-13.63679383951926
I	55391	55538	55462	192.90224530620986	-23.6096620052853	-71.74034758066125	-31.675217817573326	-3.7513988912969007	30.442154872187878
I	56153	56292	56234	-17.14059827596315	-67.87925535020489	56.624068947251864	82.52792703339385	31.168107347140843	139.2346389279861
I	56398	56823	56681	56.221894867124654	164.95577497455844	137.16852668789616	92.70779584167367	77.97402290375044	32.455075286484735
I	57100	57230	57147	82.31256188783362	-4.445426688747561	130.01670374090534	37.68677159729417	78.42121134167458	-143.81066179289377
I	57428	57803	57718	111.30654216648907	239.65701079374242	305.06348899880527	241.81893543292279	252.04484055201388	61.622373483002264
I	58085	58736	58538	333.1410040080068	351.64202964567164	310.4286198460114	329.29889809386793	329.95360825881096	183.55920935248068
I	59480	59623	59562	35.38166827339378	-4.265079364934526	-1.3540935487129633	62.46831889763587	259.22012382747727	-119.84902519904675
I	59760	60011	59838	11.247965785814884	33.5263789321612	-7.615137212020983	41.05364128961131	-16.380799405224526	71.19212630265588
I	60797	60903	60837	103.9456115232572	-248.7964466636506	0.007587850050362001	-26.394030695231578	74.96030799870839	348.3689167005743
I	61079	61309	61186	1407.9386286841761	974.4155015489681	1095.727259125632	1055.0405346144917	760.3917229184701	700.5807817364459
I	61444	61455	61449	-113.19689708751638	180.5472347395617	-146.70457143415732	-99.5951153805929	112.63399612778953	98.84185330063991
I	61517	61518	61517	-99.88198114896758	289.077811992249	-184.93801497648266	-144.10660307672168	271.0568695070725	-113.52992966315891
I	62163	62351	62236	-45.23736409059677	221.40208367561425	127.83176591096478	-54.512059748462335	-69.55515996625164	45.086994114782684
I	62613	62860	62714	952.5599682776782	847.4947096468906	1033.2597641407274	969.3404784871634	869.4307900408114	794.9134523985686
I	63551	63680	63587	108.03138030701857	-15.842775519083808	-12.506050423474806	-106.40065760858506	-7.9493481809654405	91.67177086609253
I	63893	64063	63993	6.767378957519932	-11.108284284258145	33.69988897473016	-12.631536894590365	153.99147684128428	-53.571761843471904
I	64522	64718	64605	52.93800553499462	127.59844037042872	78.94138946476201	88.56100743281289	-72.33150229035932	-19.058797012331038
I	64912	65138	65051	-21.406122781022113	0.0920333244514958	53.44187349658367	28.3114505441603	136.23591847362934	104.760817071895
I	65247	65492	65358	122.08387077488347	119.37559776835346	77.64186068057782	74.28735501762382	-30.32924819645487	-69.13140981238855
I	65896	66294	66133	44.454539269496884	66.52351071911667	74.16908344147859	100.31343151449087	130.8452290797056	-0.3589063224960077
I	66707	66862	66763	68.31108571165679	-11.53558750355512	17.181419819209058	-10.040325706681465	21.022760085936046	146.32499114913264
I	67047	67210	67128	-16.835891761373485	65.44383174191385	60.50397292665362	-12.003877253613174	91.76682962211835	-92.9055652496091
I	67438	67458	67454	133.4044788423774	122.96679316926468	-71.78470547749626	-89.49672452879784	113.377268221693	-203.79439449177397
I	67459	67463	67460	107.58629043535385	113.25403322370522	-78.75710966578688	-97.90152586966197	131.86365838422725	-175.14506591243654
I	67467	67480	67473	87.14203699482073	96.56557648255463	-80.49260834054955	-87.54689791670944	148.08477038554327	-158.76471158253057
I	68183	68581	68480	1613.424751423489	1537.853802853557	1488.784872541506	1506.7619649425608	2597.1107243074534	640.8570025945086
I	68715	68903	68818	-41.99552678481239	2749.028687990421	755.2880313058041	812.3627222615938	1892.9251727262872	323.7385980571707
I	69447	69519	69502	31.78065601014812	55.661439677577604	-53.47535617578368	-126.69263596340595	299.0737588073216	-33.44979210108244
I	69717	69936	69819	663.1476113996629	472.31726182755955	672.8717207027879	590.7052277832018	269.53184660545656	159.7006464430543
I	70013	70215	70137	779.7207330515704	-77.50738302205868	183.18205483333847	219.74934644187672	397.5501295973885	276.7988798637739
I	70620	70669	70647	-47.31162944907925	73.999443829471	41.89331896266601	9.360736173338234	-38.98910932659863	49.80973527689935
I	70970	71473	71043	1863.555903258993	1452.3311754512415	1779.0516980194734	1829.118359832492	1823.1774564584966	1182.7121298861703
I	72003	72208	72103	715.6694456150866	-42.62818854619239	3.725858033867702	117.66631303282809	110.14956662082176	121.00787660178463
I	72533	72683	72595	11.904409709256765	72.10792334201625	235.8961733768367	-75.8805571035555	-26.155332993354197	-33.7039898902775
I	72779	73232	73161	201.61880081305088	143.09285619531278	85.55738571869561	181.5560463122998	368.0420430356745	130.60597253838847
I	73475	73828	73542	203.45202776112916	108.63086677757448	237.12177586867276	171.278864082547	222.18465703136948	340.90941317945146
I	74392	74799	74650	156.12282598372812	112.31222920439335	179.4799927152447	141.75613568098387	216.4981349426431	122.91977290184711
I	75112	75349	75209	90.75421294203893	107.5287133517424	70.66763932099735	61.52309667489464	213.4519132571331	6.553315868634156
I	75579	75657	75630	-0.41502332553480525	-22.20916880311768	123.87607231899804	16.806353701375446	-3.165303276715172	-41.88981496651567
I	75916	76052	75985	-105.9360448293665	239.2851657963812	-4.971945644716213	72.08609358831033	203.35226924992708	203.31743174407038
I	76186	76386	76287	565.2422059470442	701.9534147017627	779.6549089728138	655.0827759791039	759.5271619140767	922.442959037836
I	76561	76623	76590	17.416219959623163	71.05645488981811	25.984876472983302	65.159468854051	1.599400500821128	-3.0101225743232916
I	76945	77003	76980	-27.193720637078762	-47.586045220567584	42.108292444265636	28.709398687012452	15.619479937237674	16.438286195861448
I	77193	77390	77280	82.43739204125518	19.487466813603966	-24.47327159851528	34.743198702986675	-16.302112686334723	27.522397973352877
I	77548	77716	77598	5.396987303746035	15.893574452001769	13.233529715804051	45.8393640979229	-9.960950432944472	18.86626585786614
I	77757	77854	77815	-1.869906500701345	-55.0725062840576	70.22981650808366	41.576038825722044	-36.032478549125315	45.26534670858924
I	78244	78529	78407	24.91205968085591	135.85545054228916	73.85631364628715	60.712839741183195	98.94839556931392	82.10633488432664
I	78649	78865	78720	23.27631961847057	24.58803571106036	20.496018254829476	89.23375790325424	16.873497301486548	-60.10791462878036
I	79196	79389	79291	56.24232459108525	153.60311733058248	117.05354922730656	65.5979807818351	126.04256875650788	50.95812837810693
I	79571	79807	79658	197.81616532296064	118.89610070912929	87.09409691913713	196.82373771188747	169.4897092590503	113.36865834629845
I	79817	79818	79817	193.25928234201228	188.60407387714875	-38.12769201498654	49.135345752776225	-200.0419831426147	-191.56217128702636
I	80392	80593	80485	88.54118456748269	171.74124972755814	211.2017421824471	105.81350344597892	196.4861936737185	65.89748714416662
I	80891	81098	81015	11.147598665806758	-35.57965262095545	280.5215951443882	54.521855003847854	63.37714427290254	148.56065284110656
I	81555	81704	81640	177.46878191175315	-102.33633069943305	-71.2251086896961	105.36582198761256	252.76466223481034	129.8354415132468
I	82013	82238	82130	379.23694854655486	949.3991931061129	900.1354849841491	778.9790474269527	651.7001487978604	296.19837758815015
I	82495	82621	82565	127.05586715230223	97.80614289017163	59.781237640854926	219.30471677567738	-137.12507742649066	29.899524330543862
I	82844	83090	82975	112.89548885539527	194.99580886072658	184.184521739289	142.22262439998306	106.7277903249999	-63.83624577368511
I	83374	83707	83564	104.91173774741642	160.04820494774754	153.0639507779619	92.18162915651826	221.2377399260568	122.06885456037314
I	83794	83911	83840	28.556440791420567	92.5907785004409	55.4079704728197	107.30108511834	-158.43463164048896	-24.192635979966237
I	84324	84562	84456	154.30845714463862	528.0241396184698	152.75420725822033	136.52438915586296	247.15079171642853	0.5097885546741917
I	84789	85146	85011	76.57425268417795	91.87052357841561	138.9126072854554	60.06625235102819	129.82323017995014	-103.29879934965838
I	85239	85262	85252	108.40742720557364	250.2044172881618	-102.52172492702778	-36.19572637098366	-192.81339434577873	-2.6847110650609847
I	85270	85293	85278	100.3278208671175	259.45774740153456	-96.60157416964836	-46.81639738127632	-192.30291601305373	-17.098930868719787
I	85450	85614	85539	-4.7324678779005485	33.21876435468673	22.89384296203638	66.54998771167836	179.14414392312622	50.14438811790077
I	86038	86275	86132	36.8054046487036	3.47614584633084	20.781308301988087	10.489716036485559	97.23530105871299	5.231441526406086
I	87109	87384	87203	272.62131537722485	719.8440035448807	495.5677207046582	350.5783139289688	580.160076969246	297.66856194018555
I	87521	87739	87642	200.63847747032864	206.23253226574073	137.54500535313957	172.8975014049042	352.9395536885977	-22.688168505025526
I	87955	88198	88020	18.563432624245756	233.55066865786364	136.59696231513638	25.486898250317907	179.23694987475125	-33.54925180363811
I	88582	88592	88586	-8.900164678615278	30.17022895182339	-5.816679368281411	96.65910649703866	-15.410922247336908	-89.95609012691378
I	88652	88870	88770	-20.029741758400267	65.22441951379047	-30.53929752675217	30.11068896509935	88.89509342282757	11.34350903763664
I	89024	89087	89056	0.38516361412640865	8.51082984954564	65.61680679149119	-59.260117352767736	-72.73129952098927	96.37805036258942
I	89432	89812	89548	-10.528564990484927	20.461900392840903	2.032329006389956	24.139189569298498	36.260765535440505	74.83078643906349
I	90014	90224	90107	61.70002231388875	55.78876747829521	-0.3769834078251392	65.89021033507255	-16.08559151845885	4.237640439461811
I	90507	90679	90572	59.83666699947876	-47.4849421209354	42.48107925634716	12.838021034839011	-39.137158536249466	105.74182676754212
I	90800	90989	90876	-10.199585488951774	21.042845758994112	85.12862829798333	16.410828832373454	4.2672964407964304	23.302613451148183
I	91208	91402	91317	133.00348650213766	112.67526152532304	-65.79491026594766	2.5332559979684532	22.940032561868442	-80.35234319171938
I	91533	91622	91579	5.767974981447538	-78.41044077961216	-31.856568729452125	10.202782867291305	48.62987676256307	99.57083560987311
I	91969	92139	92072	64.4304909551286	112.77277309143177	139.18491033740662	56.62404223226912	-15.046349395235074	39.550812943898315
I	92564	92793	92692	1776.9481352201099	1427.1360663260245	1739.813653911494	1645.4753760891558	1248.6982060497617	894.4897081393497
I	93092	93221	93182	-0.28990673009506435	-37.4271700845578	42.29990772237165	-7.256008434289153	-53.81447443244478	254.41313547502614
I	93704	93924	93819	156.68164071107512	75.68296147370509	104.82062053952639	93.2899951206194	70.0249951579351	39.19422906445135
I	94157	94313	94222	18.304409298741696	59.622023957836895	-66.68977781100293	-6.161178649429914	9.523594874025807	49.6787155308234
I	94593	94786	94687	41.11733979923274	48.509435762308435	24.606117498726377	145.02692407920557	64.13180644350416	13.276029492657011
I	94973	95431	95082	73.95484692740527	107.92588331283513	67.25363426385388	95.46922185307793	115.00719370239607	83.96836091641251
I	95698	96308	95790	22.33659480795556	93.69335056431369	44.813780662373105	46.65862093295679	41.38756437760445	17.039720140683976
I	96340	96369	96352	121.44628213710578	-144.63771181538164	-89.56078921319556	22.400103873527517	75.3324815140682	40.16344379079148
I	96413	96416	96414	23.5644798237915	-66.47219793033214	-77.48740649446569	82.67719901140929	-27.458355944251736	66.45175849811476
I	96830	97109	96994	122.58764367622153	177.17384616052686	52.14099677794487	65.7366686636384	39.60575713051716	-13.633110400882327
I	97357	97715	97435	33.229767749726754	14.547478825496356	47.27976630826896	19.156544414269046	35.58563848329186	5.0013519148096695
I	97963	98104	98011	-71.92991278647843	-0.47141050133541607	32.678330390357495	-40.05867480029406	-113.65939606154915	207.7175426780882
I	98176	98361	98270	98.3099193572189	-28.506377663222246	-39.2577032684434	48.01170450479224	139.75228549685892	-103.19882889287092
I	98599	98776	98717	38.17932811981751	-3.728059932894127	33.554964049774284	21.519309552092754	35.809244767859525	-1.6838092437947947
I	98970	99136	99046	-0.6108213282914139	46.68132558068575	-15.768774973550943	-21.191080712580554	117.04578682976174	74.53265302519051
I	99317	99395	99355	76.55157758888768	242.70710514960294	-74.49214713710613	-50.50958836530723	-41.40389044073214	-71.81208904052778
I	99564	99652	99611	-128.68809324681558	75.20502993057472	52.95690018864297	118.5467153059497	-7.406586729622577	10.614293129418874
I	99751	99953	99862	556.3013005018906	82.0864255887947	425.77914527679275	188.64938332807822	324.0470896598135	317.77689377960746
I	100183	100527	100284	121.04668967835732	45.401880356606036	86.44583606663919	39.26437668402991	-10.041498153617168	48.94802772861104
I	100912	100951	100936	-80.09621362896466	-54.03554412450644	-22.593099463355983	-53.810156486003905	120.80091306191738	119.37554660046531
I	100958	101289	101161	221.22583007531787	161.03242324852428	181.3395775011321	110.21610218432089	53.48555162064504	81.6982810099021
I	101538	101707	101606	82.64826067282	187.37862242218006	80.02953728958619	-44.79890450637543	59.1987042667226	-55.74177855599919
I	101843	102059	101950	7.028091933659623	30.004120534997135	74.87644823976156	-16.403799710218692	60.941252132124866	81.65171267384166
I	102333	102584	102404	9.93623562163847	55.99628273073094	4.224851412814147	18.309930154738865	39.44317573161479	2.021629941379307
